home_id,inspection_note,insulation,windows,hvac,sealing,mean_air_temp_avg,mean_air_temp_min,mean_air_temp_max,air_temp_avg,air_temp_min,air_temp_max
GLOUCESTER_DR_24,"The colonial-style home built in 1977 features aluminum/vinyl siding, which appears in average condition. The electric warm air heating system with air conditioning suggests moderate energy efficiency, but the age may warrant inspection for potential upgrades. Windows seem original and might benefit from replacement for better insulation. The full basement provides additional space but should be checked for moisture issues. Overall, the home could improve energy efficiency with updated insulation and HVAC maintenance.",0.7,0.8,0.6,0.3,21.792,18.971,24.548,21.792,18.971,24.548
GLOUCESTER_DR_23,"The home, built in 1977, features a colonial style with aluminum/vinyl siding. The electric warm air heating system appears to be functional, though its age should be checked for efficiency. The air conditioning system is present but may benefit from a service check to ensure optimal performance. Windows appear to be original; upgrading to double-pane could improve insulation. The full basement is a potential area for adding insulation to enhance energy efficiency.",0.7,0.8,0.6,0.3,21.828,19.011,24.568,21.828,19.011,24.568
RAMBEAU_RD_14,"The home, built in 1989, features a colonial style with aluminum/vinyl siding. The electric warm air heating system with air conditioning appears to be in good condition, typical for its age. The windows look to be original and may benefit from upgrades for better insulation. The full basement offers space for potential improvements, possibly including additional insulation. Exterior walls seem well-maintained, but energy efficiency could be enhanced with modern materials. Overall, the property is well-kept with possible opportunities for energy efficiency enhancements.",0.7,0.8,0.2,0.5,21.789,18.968,24.547,21.789,18.968,24.547
MARGATE_RD_31,"The home, built in 1993, appears well-maintained with aluminum/vinyl siding. The heat pump system, typical for this age, may need efficiency evaluation. Windows look original; consider upgrading for better insulation. Full basement offers potential for insulation improvements. Overall, the home's HVAC system and insulation are key areas for enhancing energy efficiency.",0.7,0.6,0.8,0.3,21.805,18.986,24.554,21.805,18.986,24.554
RAMBEAU_RD_22,"The Colonial-style home, built in 1986, appears well-maintained with aluminum/vinyl siding. The electric warm air heating system is complemented by central air conditioning. Windows seem to be original but in good condition, potentially double-pane for improved insulation. The full basement may offer additional storage or utility space. No visible signs of recent upgrades or major energy efficiency issues from the exterior.",0.2,0.4,0.6,0.1,21.818,19.0,24.562,21.818,19.0,24.562
GLOUCESTER_DR_15,"The home, built in 1980, appears well-maintained with good insulation, as suggested by the colonial style and aluminum/vinyl siding. The electric warm air heating system, combined with air conditioning, likely offers efficient climate control. Windows seem to be in average condition, though upgrading to double-pane could enhance energy efficiency. The full basement may benefit from additional insulation. Overall, the property is in good condition but could explore modern energy-saving upgrades.",0.3,0.6,0.2,0.1,21.826,19.008,24.567,21.826,19.008,24.567
GLOUCESTER_DR_12,"The home, built in 1976, has aluminum/vinyl siding which is in average condition. The warm air heating system is electric and includes air conditioning, suggesting decent energy efficiency for its age. The windows appear to be original, and upgrading to modern, double-glazed options could improve efficiency. There is no attic for additional insulation, but the full basement might offer some insulation from below. Overall, the home is in good condition, though window and insulation upgrades are recommended for improved energy efficiency.",0.6,0.8,0.3,0.2,21.792,18.971,24.548,21.792,18.971,24.548
RAMBEAU_RD_25,"The house, built in 1971, appears to have aluminum/vinyl siding which is in average condition. The windows are likely original and may benefit from upgrades to improve energy efficiency. The heating system is electric warm air with air conditioning, suggesting the HVAC system might be older and possibly less efficient by modern standards. The insulation status is unclear, but given the age, an evaluation could reveal opportunities for improvement, especially in the attic and basement areas. Overall, the property seems well-maintained with potential for energy efficiency enhancements.",0.6,0.8,0.7,0.4,21.772,18.95,24.539,21.772,18.95,24.539
MARGATE_RD_36,"The home, built in 1987, features aluminum/vinyl siding which appears in good condition for its age. The windows look to be original, suggesting they may benefit from an upgrade to improve energy efficiency. The heating system is electric warm air, likely nearing the end of its typical lifespan, which could impact efficiency. The presence of air conditioning is a positive feature. Insulation quality couldn't be assessed visually, but upgrading it could enhance energy savings. Overall, the house offers a solid structure but would benefit from modern energy-efficient improvements.",0.5,0.75,0.8,0.25,21.769,18.946,24.537,21.769,18.946,24.537
GLOUCESTER_DR_46,"The home, built in 1988, appears to be in good condition with a classic Colonial style. The aluminum/vinyl siding is typical for homes of this era and offers moderate insulation. The windows appear original and may benefit from upgrading to more energy-efficient models. The electric warm air heating system is functional, but checking the system's age and maintenance history is advisable. The presence of central air conditioning is a positive feature for climate control. Overall, the home is well-maintained with potential for energy efficiency improvements, particularly in window upgrades and additional insulation if needed.",0.6,0.8,0.5,0.3,21.795,18.975,24.55,21.795,18.975,24.55
GLOUCESTER_DR_41,"The home appears well-maintained with aluminum and vinyl siding providing good insulation. The HVAC system, likely original from 1990, may benefit from an upgrade for better energy efficiency. Windows appear in fair condition, but considering their age, upgrading to double-pane could improve energy retention. Overall, the house is in good condition with no major visible issues.",0.1,0.6,0.8,0.2,21.79,18.969,24.547,21.79,18.969,24.547
CANTERBURY_RD_3,"The home appears to be well-maintained with aluminum/vinyl siding, providing decent insulation. The electric warm air heating system is typical for homes of this age, but efficiency can vary. Windows look to be double-pane, which helps with energy efficiency. The HVAC system includes air conditioning, indicating a focus on comfort. Overall, the building is in good condition, with no major energy efficiency issues visible. Consider evaluating the age of the HVAC system for potential upgrades.",0.2,0.1,0.6,0.1,21.758,18.934,24.532,21.758,18.934,24.532
TUDOR_CT_3,"The home, built in 1986, appears well-maintained with aluminum/vinyl siding, which can be energy efficient if properly insulated. The electric warm air heating system is supported by central air conditioning, typical for homes of this style and age. Windows appear original; upgrading to double-pane could improve energy efficiency. The full basement is likely unfinished, offering potential for additional insulation improvements. Overall, the property is in good condition, with typical energy efficiency for its era but room for upgrades.",0.6,0.8,0.3,0.4,21.837,19.02,24.574,21.837,19.02,24.574
TUDOR_CT_4,"The home, built in 1985, features aluminum/vinyl siding which appears to be well-maintained. The colonial style suggests a traditional insulation setup, likely with fiberglass batts. The gas-powered hot water heating system is typical for homes of this era, and central air conditioning indicates a focus on summer comfort. Windows appear to be double-pane, offering decent insulation, though checking for drafts would be advisable. The full basement might benefit from additional insulation to improve energy efficiency. Overall, the property is in good condition with potential for energy efficiency upgrades in insulation and window sealing.",0.7,0.4,0.2,0.6,21.854,19.04,24.585,21.854,19.04,24.585
SUTTON_PL_24,"The home, built in 1973, shows its age in some features but has been well-maintained. The aluminum/vinyl siding provides decent insulation, though additional measures might improve energy efficiency. The windows appear original and could benefit from upgrades to double-pane for better thermal performance. The gas warm air heating system is standard for the age, but inspecting the HVAC system for efficiency upgrades is advisable. The presence of air conditioning is a plus for summer months. Overall, the property has good potential for energy efficiency improvements with targeted updates.",0.6,0.8,0.7,0.3,21.53,18.486,24.618,21.53,18.486,24.618
SUTTON_PL_15,"The home, built in 1974, is a brick split-level with a full basement. The exterior brick walls appear sturdy and well-maintained. The HVAC system is warm air with air conditioning, though the heating fuel type is unspecified, suggesting potential for an upgrade to a more efficient system. The windows seem to be original, likely single-pane, which may benefit from modern replacements to improve insulation. The overall condition is good, with potential enhancements in window insulation and heating efficiency.",0.3,0.8,0.7,0.2,21.532,18.49,24.619,21.532,18.49,24.619
IRONSTONE_RD_12,"The home appears well-maintained with aluminum/vinyl siding, which provides decent insulation. The windows seem to be older, potentially single-pane, which might affect energy efficiency. The electric warm air heating system is consistent with the property's age. The presence of air conditioning suggests some modernization. No visible insulation issues from the exterior, but evaluating the attic (if present) would be beneficial. Overall, the house might benefit from window upgrades to improve thermal performance.",0.2,0.8,0.4,0.1,21.843,19.027,24.578,21.843,19.027,24.578
IRONSTONE_RD_15,"The home, built in 1970, appears to be a classic brick ranch style with a full basement. The exterior brick is in good condition but may benefit from repointing in certain areas to improve insulation. The windows are original and could be upgraded to double-pane models for better energy efficiency. The electric heating system is a warm air type, typical for the age, but could be assessed for efficiency improvements or a potential upgrade to a heat pump system. Overall, the home is in average condition with no major visible upgrades or issues.",0.5,0.75,0.75,0.25,21.723,18.766,24.7,21.723,18.766,24.7
REGAL_RD_8,"The home, built in 1989, appears to be in good condition with aluminum/vinyl siding. The HVAC system is electric with warm air distribution, and the presence of air conditioning suggests a relatively modern system. Windows appear to be double-paned, which should provide good insulation. The roof looks to be in fair condition, likely replaced in the last decade. No visible energy efficiency upgrades such as solar panels or advanced insulation materials were noted. Overall, the home seems well-maintained with potential for further efficiency improvements.",0.3,0.1,0.2,0.25,21.798,18.978,24.551,21.798,18.978,24.551
SUTTON_PL_2,"The home appears to be a well-maintained colonial style built in 1984. The aluminum/vinyl siding is in good condition with no visible damage. The windows look original and may benefit from upgrading to more energy-efficient models. The electric warm air heating system paired with air conditioning suggests adequate temperature control, though checking the age and efficiency of the HVAC system could be beneficial. The full basement may offer additional insulation if properly sealed. Overall, the property seems to be in good condition with potential for energy efficiency improvements in windows and HVAC.",0.25,0.75,0.5,0.25,21.901,19.092,24.613,21.901,19.092,24.613
RAMBEAU_RD_8,"The colonial-style home appears well-maintained with aluminum/vinyl siding which should offer decent insulation. The electric warm air heating system, installed in 1989, may benefit from an efficiency upgrade. Central air conditioning is present, which is ideal for comfort. Windows look original, likely single-pane, suggesting potential for energy loss, so upgrading to double-pane could improve efficiency. The full basement offers additional space but should be checked for insulation to avoid heat loss.",0.4,0.8,0.7,0.3,21.799,18.979,24.552,21.799,18.979,24.552
REGAL_RD_6,"The home, built in 1992, appears to be in very good condition. The Colonial style house features aluminum/vinyl siding which is generally durable and low maintenance. The warm air electric heating system is complemented by central air conditioning. The windows seem to be original but in good shape, though updating to double-pane windows could improve energy efficiency. No attic insulation was noted, suggesting potential for energy savings with added insulation. The full basement could also benefit from insulation to reduce heat loss. Overall, the property is well-maintained with opportunities for modern energy upgrades.",0.9,0.5,0.2,0.3,21.798,18.978,24.551,21.798,18.978,24.551
RAMBEAU_RD_1,"The home, built in 1985, features aluminum/vinyl siding, which appears to be in average condition. The windows look reasonably updated, likely providing good insulation, though a thorough check would be needed to confirm any drafts. The electric warm air heating system paired with air conditioning suggests a focus on year-round comfort, but the energy efficiency may vary depending on the system's age and maintenance. The full basement is a potential area for heat loss, necessitating proper insulation. Overall, the home's style and structure indicate it is well-suited for modern energy efficiency improvements.",0.7,0.3,0.6,0.5,21.836,19.019,24.573,21.836,19.019,24.573
REGAL_RD_1,"The home, built in 1991, features aluminum/vinyl siding, which appears to be in excellent condition. The colonial style suggests a well-insulated structure typical of this era. The electric warm air heating system is supported by an air conditioning unit, likely providing efficient climate control. Windows appear double-glazed, enhancing energy efficiency. The full basement offers potential for additional insulation improvements. Overall, the home is in very good condition with no immediate energy efficiency issues apparent.",0.2,0.0,0.1,0.1,21.853,19.038,24.584,21.853,19.038,24.584
IRONSTONE_RD_14,"The home, built in 1971, shows typical colonial architecture with aluminum/vinyl siding. The electric warm air heating system appears to be standard for its time, but its efficiency could be improved with modern insulation techniques. Windows seem original, likely single-pane, which might lead to heat loss. No visible upgrades to HVAC are apparent. The full basement could benefit from insulation improvements to enhance energy efficiency.",0.7,0.8,0.6,0.5,21.772,18.949,24.539,21.772,18.949,24.539
SUTTON_PL_13,"The home, built in 1974, has a split-level design with aluminum/vinyl siding, suggesting moderate insulation properties. The heating system is warm air, but the fuel type is unknown, which may impact energy efficiency. The presence of air conditioning is a positive feature. Windows appear dated, which may lead to energy loss. The full basement could provide additional insulation if properly maintained. Overall, the property's energy efficiency could benefit from window upgrades and a review of the heating system's fuel source.",0.5,0.8,0.7,0.3,21.528,18.482,24.617,21.528,18.482,24.617
IRONSTONE_RD_13,"The home, built in 1970, is a ranch-style structure with a full brick exterior, indicating good insulation properties. The heating system is electric warm air, likely requiring an efficiency check due to its age. Windows appear original and may benefit from upgrades to double-pane for better thermal efficiency. No visible signs of major exterior upgrades, but the insulation quality should be assessed further during a full inspection. Overall, the house is in good condition with standard energy features for its time.",0.4,0.7,0.8,0.2,21.761,18.815,24.717,21.761,18.815,24.717
SUTTON_PL_22,"The home, built in 1979, appears to be in good condition. The aluminum/vinyl siding is typical for homes of this age and should provide decent insulation. The oil-based warm air heating system might be older, so efficiency could be improved with an upgrade. Central air conditioning is present, which is beneficial for energy efficiency. The windows look well-maintained, though upgrading to double-pane windows could improve insulation further. No visible signs of recent upgrades. The full basement may benefit from additional insulation to enhance energy efficiency.",0.6,0.4,0.7,0.2,21.737,18.911,24.522,21.737,18.911,24.522
REGAL_RD_0,"The home, built in 1991, appears well-maintained with aluminum/vinyl siding providing decent insulation. The gas hot water heating system is efficient, though its age should be checked for potential upgrades. Air conditioning is present and likely integrated with the heating system. Windows appear original; updating them could improve energy efficiency. The full basement might benefit from additional insulation if unfinished. Overall, the home is in good condition with a solid energy performance, but window and HVAC upgrades could enhance efficiency.",0.3,0.7,0.6,0.2,21.811,18.992,24.558,21.811,18.992,24.558
RAMBEAU_RD_7,"The home appears to be well-maintained with aluminum/vinyl siding, which provides reasonable insulation. The windows seem to be original, potentially impacting energy efficiency. The electric warm air heating system is typical for the age of the house, though upgrading to a more modern system could improve efficiency. The presence of air conditioning is beneficial for comfort. No visible exterior insulation issues were noted, but further inspection inside would be necessary to assess insulation levels thoroughly. Overall, the house is in good condition, but window upgrades could enhance energy savings.",0.2,0.7,0.6,0.1,21.816,18.998,24.561,21.816,18.998,24.561
RAMBEAU_RD_0,"The exterior of the home features aluminum and vinyl siding, providing decent insulation. Windows appear original and may benefit from upgrading to energy-efficient models. The hot water heating system is typical for the home's age but may require inspection to ensure efficiency. No visible HVAC upgrades or issues were noted. The home lacks a central air conditioning system, which could be considered for improved climate control.",0.3,0.7,0.5,0.2,21.888,19.078,24.605,21.888,19.078,24.605
REGAL_RD_7,"The home appears to be well-maintained with aluminum/vinyl siding providing decent insulation. The warm air heating system is electric, which can be efficient but should be evaluated for upgrades if it hasn't been updated since installation. The presence of air conditioning suggests good climate control. Windows seem to be in good condition; however, checking for drafts or older seals would be wise. The full basement might benefit from additional insulation to improve energy efficiency. Overall, the property is in excellent condition with potential for minor energy efficiency improvements.",0.4,0.2,0.6,0.3,21.806,18.986,24.555,21.806,18.986,24.555
RAMBEAU_RD_9,"The home, built in 1992, has well-maintained aluminum/vinyl siding which should provide decent insulation. The HVAC system is electric warm air with air conditioning, likely efficient if maintained. Windows appear to be double-pane, providing good insulation. No major upgrades noted, but regular maintenance appears to be keeping the property in good condition.",0.2,0.1,0.3,0.2,21.803,18.983,24.553,21.803,18.983,24.553
SUTTON_PL_4,"The home, built in 1985, features aluminum/vinyl siding which appears to be in average condition. The split-level design offers a full basement which may contribute to better insulation. The electric warm air heating system is complemented by air conditioning, but the age of the HVAC system should be evaluated for efficiency. Windows seem standard for the build year; consider checking seals for drafts. Overall, the energy efficiency is typical for its era, with potential improvements in insulation and modern window upgrades.",0.5,0.6,0.8,0.4,21.556,18.533,24.629,21.556,18.533,24.629
REGAL_RD_9,"The home appears to be well-maintained with a colonial style. The aluminum/vinyl siding is in good condition, suggesting minimal heat loss. Windows seem to be double-paned, which should improve insulation. The electric warm air heating system likely offers consistent heating but could be more efficient if upgraded to a modern heat pump system. The presence of central air conditioning indicates good summer comfort. No obvious insulation issues, but an energy audit could identify potential improvements.",0.2,0.1,0.7,0.1,21.858,19.043,24.587,21.858,19.043,24.587
GRAMERCY_PL_6,"The home, built in 1987, features aluminum/vinyl siding that appears to be in average condition. The HVAC system is electric warm air with air conditioning, likely requiring an efficiency check due to its age. The windows appear double-glazed and in decent condition, suggesting reasonable insulation. No immediate upgrades are visible, but improved attic insulation could enhance energy efficiency.",0.7,0.2,0.8,0.3,21.816,18.998,24.561,21.816,18.998,24.561
GRAMERCY_PL_1,"The home, built in 1988, appears to be well-maintained with aluminum/vinyl siding. The HVAC system utilizes electric warm air, and the presence of air conditioning is noted. Insulation quality is not directly visible, but the exterior suggests it may be adequate for its age. Windows appear original, and upgrading them could improve energy efficiency. The full basement provides additional space but should be evaluated for insulation and potential moisture issues.",0.5,0.75,0.25,0.5,21.816,18.998,24.561,21.816,18.998,24.561
GRAMERCY_PL_8,"The home, built in 1987, features aluminum/vinyl siding which appears in average condition. The electric warm air heating system might be original, suggesting it could benefit from an efficiency upgrade. Central air conditioning is present. Windows seem to be double-pane, but their seals should be checked for drafts. No visible insulation issues from the exterior, but further inspection of attic and basement insulation is recommended. Overall, the property has been maintained well, but energy efficiency improvements could enhance performance.",0.5,0.75,1.0,0.75,21.776,18.953,24.54,21.776,18.953,24.54
GRAMERCY_PL_9,"The colonial-style home built in 1987 has aluminum/vinyl siding, which appears to be in average condition. The windows look original and might benefit from upgrades to reduce heat loss. The house features a warm air electric heating system with air conditioning, likely requiring an efficiency assessment due to its age. Insulation seems adequate, but an attic inspection is recommended for confirmation. The full basement could be further evaluated for insulation and moisture control. Overall, the property is well-maintained with potential for energy efficiency improvements.",0.5,0.75,0.75,0.25,21.754,18.93,24.53,21.754,18.93,24.53
GRAMERCY_PL_0,"The home, built in 1988, appears to be in good condition with a colonial style and aluminum/vinyl siding which is typical for homes of this era. The HVAC system is electric with warm air heating and air conditioning, suggesting moderate energy efficiency. Windows look original and may benefit from upgrades to double glazing for better insulation. The full basement could be checked for insulation improvements. Overall, the property is well-maintained with potential for energy efficiency upgrades in window and insulation quality.",0.6,0.7,0.4,0.3,21.852,19.037,24.583,21.852,19.037,24.583
GRAMERCY_PL_7,"The home, built in 1988, features aluminum/vinyl siding which appears to be in average condition. The windows look to be original and may benefit from upgrades to improve insulation efficiency. The electric warm air heating system, combined with air conditioning, suggests moderate energy use, though verifying the system's age and maintenance records would be beneficial. The property has a full basement which provides potential for additional insulation improvements. Overall, the energy efficiency is typical for its age, but potential upgrades could enhance performance.",0.6,0.7,0.5,0.4,21.798,18.978,24.551,21.798,18.978,24.551
NIJARO_RD_23,"The home, built in 1977, shows typical energy efficiency for its age. The aluminum/vinyl siding appears well-maintained, suggesting moderate insulation effectiveness. Windows seem original and may benefit from upgrades to double-pane for improved energy retention. The heating system uses warm air but lacks a specified fuel type, indicating potential for energy savings with a modern upgrade. The HVAC system is rated as normal, suggesting average performance. Consider inspecting the attic and basement for additional insulation opportunities.",0.5,0.75,0.75,0.25,21.855,19.04,24.585,21.855,19.04,24.585
IRONSTONE_RD_7,"The home, built in 1968, exhibits average insulation typical of its era. The aluminum/vinyl siding is in fair condition but may benefit from sealing to improve energy efficiency. The HVAC system is electric warm air with air conditioning, indicating potential moderate energy costs, depending on the system's maintenance. Windows appear to be single-pane and may not provide optimal insulation, suggesting an upgrade could substantially reduce energy loss. The full basement offers additional living space but should be checked for proper insulation to avoid heat loss. Overall, the property is in good condition, but energy efficiency could be enhanced with targeted upgrades.",0.5,0.75,0.5,0.75,21.583,18.584,24.64,21.583,18.584,24.64
MARGATE_RD_8,"The home, built in 1990, is a well-maintained colonial style with a full brick exterior, which provides good thermal mass and energy efficiency. The electric warm air heating system appears to be in good condition, but its efficiency will depend on its age and maintenance history. Central air conditioning is present, offering modern climate control. Windows are double-hung and seem to be in good condition, likely providing adequate insulation. No obvious signs of energy-efficient upgrades such as solar panels or advanced insulation materials are visible. Overall, the property is in good condition but could benefit from a review of the HVAC system's efficiency.",0.2,0.1,0.7,0.1,21.654,18.808,24.484,21.654,18.808,24.484
IRONSTONE_RD_0,"The home, built in 2018, appears to be in good condition with a modern split-level design. The aluminum/vinyl siding is well-maintained, contributing to its energy efficiency. The electric heat pump system is relatively new, likely providing efficient heating and cooling. Windows appear to be double-pane, which should offer good insulation. The full basement could be an area to check for insulation improvements. Overall, the property seems well-equipped with modern energy-efficient features.",0.2,0.0,0.0,0.1,21.631,18.646,24.66,21.631,18.646,24.66
NIJARO_RD_24,"The home, built in 1976, features aluminum/vinyl siding which appears to be in average condition. The warm air heating system is electric and likely original, suggesting it may be less efficient compared to modern systems. The windows appear to be older and could benefit from upgrading to double-pane for improved insulation. There is no attic, limiting additional insulation opportunities. The full basement could be checked for moisture issues, but its finished area is a positive feature for thermal retention. Overall, while the house is well-maintained, investing in window upgrades and exploring HVAC improvements could enhance energy efficiency.",0.2,0.8,0.9,0.3,21.656,18.679,24.671,21.656,18.679,24.671
NIJARO_RD_9,"The home, built in 1987, has aluminum/vinyl siding which appears to be in average condition. The windows appear to be original and may benefit from upgrades to improve energy efficiency. The electric warm air heating system, along with central air conditioning, is typical for homes of this age. Insulation levels could not be assessed externally, but given the year built, they may meet the standards of the time. No significant upgrades to the exterior are visible from this inspection.",0.5,0.75,0.5,0.25,21.816,18.998,24.561,21.816,18.998,24.561
MARGATE_RD_6,"The home appears to be well-maintained with stucco exterior walls providing decent insulation. The windows seem to be in average condition with no visible upgrades, suggesting potential heat loss areas. The electric warm air heating system is typical for homes built in the 1980s. No visible signs of recent upgrades or significant insulation enhancements. Overall, the home likely performs adequately for energy efficiency given its age and construction.",0.25,0.75,0.5,0.25,21.837,18.914,24.751,21.837,18.914,24.751
NIJARO_RD_0,"The home appears to be well-maintained with aluminum/vinyl siding, which should provide moderate insulation. The windows seem to be double-pane, enhancing energy efficiency. The electric warm air heating system and air conditioning are likely original, given the house was built in 1988. No major upgrades are visible, suggesting the HVAC system may need evaluation for efficiency improvements. The full basement is an opportunity for additional insulation to improve energy conservation.",0.5,0.1,0.9,0.3,21.84,19.024,24.576,21.84,19.024,24.576
NIJARO_RD_12,"The home, built in 1977, features aluminum/vinyl siding which appears to be in average condition. The electric warm air heating system is typical for its age but may benefit from an efficiency upgrade. Windows are double-pane, suggesting moderate insulation, though checking for drafts is recommended. The attic is not present, limiting potential for added insulation. Overall, the property seems well-maintained but could improve energy efficiency with modern HVAC and additional insulation.",0.7,0.4,0.8,0.3,21.638,18.656,24.664,21.638,18.656,24.664
IRONSTONE_RD_9,"The home, built in 1968, is a two-story Colonial style. The exterior is masonry/frame, suggesting good insulation. The electric warm air heating system is standard; however, the age may affect efficiency. Windows appear to be older, possibly affecting heat retention. Overall, the property is well-maintained, but upgrades to insulation or windows could enhance energy efficiency.",0.25,0.75,0.75,0.25,21.787,18.966,24.546,21.787,18.966,24.546
NIJARO_RD_15,"The home appears to be well-maintained, with aluminum/vinyl siding providing good weather resistance. The windows look original and may benefit from upgrading to improve insulation. The HVAC system is electric with warm air distribution and includes air conditioning, which suggests a moderate level of energy efficiency. No visible signs of recent upgrades, so consider checking the insulation quality in the attic and walls. Overall, the property is in good condition, but energy efficiency improvements could focus on window upgrades and possibly additional insulation.",0.6,0.8,0.3,0.2,21.86,19.046,24.588,21.86,19.046,24.588
NIJARO_RD_7,"The home, built in 1988, appears to have aluminum/vinyl siding which is in average condition. The windows seem to be original with standard double-pane glass, offering moderate insulation. The electric warm air heating system is likely dated, potentially impacting energy efficiency. Central air conditioning is present, which is beneficial for cooling. Overall, the property is well-maintained with no immediate energy efficiency upgrades visible, though window and HVAC updates could improve performance.",0.2,0.6,0.7,0.3,21.794,18.973,24.549,21.794,18.973,24.549
MARGATE_RD_1,"The home, built in 1983, features stucco exterior walls. The electric warm air heating system appears to be standard for its time, but may benefit from an upgrade for better efficiency. The windows seem to be original and could be improved for better insulation. The roof is in average condition, and there is a full basement which might provide additional space for insulation improvements. Overall, the structure is in good condition, but some energy efficiency upgrades could enhance comfort and reduce utility costs.",0.6,0.7,0.8,0.3,21.837,18.914,24.751,21.837,18.914,24.751
STANBRIDGE_CT_1,"The home, built in 1975, features aluminum/vinyl siding which appears in fair condition. The heat pump system and electric heating fuel are consistent with energy-efficient practices for the period, but the age of the system may warrant future upgrades. The windows appear original; upgrading to double-pane models could improve insulation. The full basement offers potential for increased energy efficiency if properly insulated. Overall, the home seems well-maintained but could benefit from modern insulation improvements.",0.75,0.7,0.6,0.25,21.632,18.648,24.661,21.632,18.648,24.661
REGAL_RD_15,"The Colonial style home, built in 1989, features aluminum/vinyl siding which appears in average condition. The full basement suggests potential for added living area if finished. The electric warm air heating system is paired with air conditioning, suitable for year-round comfort, though the efficiency could be improved with modern upgrades. Windows seem original, indicating potential heat loss; replacing them with double-glazed units could enhance insulation. Overall, the property is well-maintained, but updating the HVAC system and improving window insulation would likely increase energy efficiency.",0.5,0.75,0.75,0.25,21.817,18.998,24.561,21.817,18.998,24.561
GLOUCESTER_DR_30,"The home, built in 1990, features a colonial style with aluminum/vinyl siding, which appears in average condition. The HVAC system is electric and includes warm air heating and air conditioning. The windows seem to be original, suggesting potential energy inefficiency. No significant insulation upgrades are visible. The full basement may benefit from additional insulation to improve energy efficiency. Overall, the home is in good condition with some opportunities for energy improvements.",0.7,0.8,0.3,0.4,21.749,18.924,24.528,21.749,18.924,24.528
MARGATE_RD_14,"The home, built in 1981, appears to have a good overall condition with a modern style. The exterior is framed, which might benefit from additional insulation to improve energy efficiency. The electric warm air heating system is functional, yet checking for any recent upgrades would be beneficial. Air conditioning is present, likely adding to comfort during warmer months. Windows seem original and may not be double-glazed, potentially affecting thermal efficiency. Overall, the structure shows potential for minor improvements to enhance energy savings.",0.7,0.8,0.5,0.3,21.823,19.005,24.565,21.823,19.005,24.565
GLOUCESTER_DR_2,"The home appears to have a modern design with a frame exterior. The windows seem to be double-paned, which is good for insulation, although they might benefit from weatherstripping updates. The electric warm air heating system and air conditioning indicate potentially higher efficiency if maintained well. No major upgrades visible, but overall the structure seems well-kept for its age. Consider checking the attic for any additional insulation opportunities, as there is no mention of an attic space.",0.5,0.25,0.0,0.25,21.8,18.979,24.552,21.8,18.979,24.552
REGAL_RD_12,"The colonial-style home, built in 1991, features aluminum and vinyl siding, which appears in good condition. The full basement and two stories suggest ample insulation opportunities, although specific insulation details were not visible. The warm air electric heating system is efficient, but its age should be verified for optimal performance. Central air conditioning is present, likely enhancing energy efficiency during warmer months. Windows seem well-maintained, but upgrading to double-pane could further improve energy retention. No obvious recent upgrades were noted, but the overall condition is quite good.",0.5,0.7,0.6,0.3,21.806,18.986,24.555,21.806,18.986,24.555
GLOUCESTER_DR_37,"The home appears well-maintained with aluminum/vinyl siding which provides decent insulation. The windows look modern, likely double-pane, aiding in energy efficiency. The electric warm air heating system is complemented by air conditioning, suggesting a focus on year-round comfort. The roof and exterior seem to be in good condition, typical for a property built in 1990. The full basement could potentially offer additional insulated space. No immediate energy efficiency upgrades are evident, but the overall condition is very good.",0.2,0.1,0.3,0.2,21.789,18.968,24.547,21.789,18.968,24.547
HIGHBRIDGE_CT_1,"The home, built in 1977, has aluminum/vinyl siding which appears to be well-maintained. The electric warm air heating system is supplemented by air conditioning, suggesting a focus on comfort. Windows seem original and may benefit from upgrades for better insulation. The full basement offers potential for additional insulation improvements. Overall, the home is in average condition with room for energy efficiency upgrades, particularly in window and insulation improvements.",0.7,0.8,0.4,0.3,21.863,19.049,24.59,21.863,19.049,24.59
MARGATE_RD_25,"The home, built in 1984, appears to be in good condition with a Colonial style and aluminum/vinyl siding. The HVAC system is electric with a warm air distribution, and central air conditioning is present. The windows seem original and may benefit from upgrading to improve energy efficiency. The attic is not insulated, suggesting potential heat loss, but the full basement could provide extra insulation. The house has a good energy grade, but updating HVAC and windows could enhance efficiency.",0.75,0.8,0.6,0.25,21.794,18.973,24.549,21.794,18.973,24.549
IRONSTONE_CT_0,"The home, built in 1968, has a bi-level design with aluminum/vinyl siding. The HVAC system uses electric hot water heating with air conditioning, which may benefit from an upgrade to a more energy-efficient system. The windows appear to be older, suggesting the potential for improvement in insulation and energy conservation. The full basement provides additional space, but insulation conditions should be verified. Overall, the structure maintains an average condition with room for energy efficiency upgrades.",0.7,0.8,0.9,0.5,21.626,18.64,24.658,21.626,18.64,24.658
GLOUCESTER_DR_39,"The home appears to be in good condition with aluminum/vinyl siding, which offers decent insulation. The windows seem to be double-paned, likely aiding in energy efficiency. The HVAC system is electric warm air, with air conditioning present, but the age of the system is not specified; it may benefit from an efficiency check. The full basement could be inspected for additional insulation improvements. Overall, the property seems well-maintained with potential for minor energy efficiency upgrades.",0.3,0.1,0.7,0.2,21.773,18.95,24.539,21.773,18.95,24.539
